Порядковый индекс,ID_маршрута,Номер_маршрута,ID_остановки,Координаты
1475,1123,36,16465,"59.845896096897299,30.2040424"
1476,1123,36,16474,"59.845724546855017,30.2108192"
1477,1123,36,16474,"59.845724546855017,30.2108192"
1478,1123,36,16479,"59.846963118307698,30.2208996"
1479,1123,36,16479,"59.846963118307698,30.2208996"
1480,1123,36,16486,"59.848215366686816,30.2265816"
1481,1123,36,16486,"59.848215366686816,30.2265816"
1482,1123,36,16490,"59.850819206304415,30.2343082"
1483,1123,36,16490,"59.850819206304415,30.2343082"
1484,1123,36,16495,"59.854397009328665,30.2434082"
1485,1123,36,16495,"59.854397009328665,30.2434082"
1486,1123,36,16499,"59.858708385436564,30.253067"
1487,1123,36,16499,"59.858708385436564,30.253067"
1488,1123,36,16511,"59.869036951567821,30.2569866"
1489,1123,36,16511,"59.869036951567821,30.2569866"
1490,1123,36,16515,"59.87128604132041,30.2561874"
1491,1123,36,16515,"59.87128604132041,30.2561874"
1492,1123,36,16523,"59.875896885351146,30.254385"
1493,1123,36,16523,"59.875896885351146,30.254385"
1494,1123,36,16529,"59.877744471638508,30.2572765"
1495,1123,36,16529,"59.877744471638508,30.2572765"
1496,1123,36,16938,"59.87591059694482,30.2638779"
1497,1123,36,16938,"59.87591059694482,30.2638779"
1498,1123,36,16541,"59.878488276087886,30.2670784"
1499,1123,36,16541,"59.878488276087886,30.2670784"
1500,1123,36,16544,"59.881734085046595,30.2703819"
1501,1123,36,16544,"59.881734085046595,30.2703819"
1502,1123,36,16749,"59.885541594177951,30.2741108"
1503,1123,36,16749,"59.885541594177951,30.2741108"
1504,1123,36,16549,"59.888639371565141,30.2772694"
1505,1123,36,16549,"59.888639371565141,30.2772694"
1506,1123,36,16552,"59.890129902685317,30.273222"
1507,1123,36,16552,"59.890129902685317,30.273222"
1508,1123,36,16556,"59.891993829120885,30.2624168"
1509,1123,36,16556,"59.891993829120885,30.2624168"
1510,1123,36,16561,"59.892795559432251,30.257513"
1511,1123,36,16561,"59.892795559432251,30.257513"
1512,1123,36,16568,"59.891873910530649,30.2617607"
1513,1123,36,16568,"59.891873910530649,30.2617607"
1514,1123,36,16575,"59.890582188560813,30.2709312"
1515,1123,36,16575,"59.890582188560813,30.2709312"
1516,1123,36,16584,"59.889101957344032,30.27672"
1517,1123,36,16584,"59.889101957344032,30.27672"
1518,1123,36,16590,"59.885963100773232,30.2743492"
1519,1123,36,16590,"59.885963100773232,30.2743492"
1520,1123,36,16595,"59.881442763504488,30.2697601"
1521,1123,36,16595,"59.881442763504488,30.2697601"
1522,1123,36,16602,"59.879125809512615,30.2673759"
1523,1123,36,16602,"59.879125809512615,30.2673759"
1524,1123,36,16608,"59.876352792808774,30.2646503"
1525,1123,36,16608,"59.876352792808774,30.2646503"
1526,1123,36,16614,"59.877237166891774,30.2595863"
1527,1123,36,16614,"59.877237166891774,30.2595863"
1528,1123,36,16620,"59.876853255450889,30.2543297"
1529,1123,36,16620,"59.876853255450889,30.2543297"
1530,1123,36,16624,"59.871639162022333,30.2559452"
1531,1123,36,16624,"59.871639162022333,30.2559452"
1532,1123,36,35629,"59.868474655360913,30.2568913"
1533,1123,36,35629,"59.868474655360913,30.2568913"
1534,1123,36,16633,"59.858612354502718,30.2525005"
1535,1123,36,16633,"59.858612354502718,30.2525005"
1536,1123,36,16637,"59.854283815317586,30.2427692"
1537,1123,36,16637,"59.854283815317586,30.2427692"
1538,1123,36,16640,"59.850884385446648,30.2340984"
1539,1123,36,16640,"59.850884385446648,30.2340984"
1540,1123,36,16645,"59.848603039510856,30.2276478"
1541,1123,36,16645,"59.848603039510856,30.2276478"
1542,1123,36,16649,"59.846911655037644,30.2201786"
1543,1123,36,16649,"59.846911655037644,30.2201786"
1544,1123,36,16655,"59.845923544822028,30.2140045"
1545,1123,36,16655,"59.845923544822028,30.2140045"
1546,1123,36,16661,"59.845824045987221,30.2102623"
1547,1123,36,16661,"59.845824045987221,30.2102623"
1548,1123,36,16666,"59.845950992724106,30.2043362"
1549,1123,36,16666,"59.845950992724106,30.2043362"
1550,1123,36,16672,"59.8460813699499,30.1982002"
1551,1123,36,16672,"59.8460813699499,30.1982002"
1552,1123,36,16682,"59.846352415705958,30.1881123"
1553,1123,36,16682,"59.846352415705958,30.1881123"
1554,1123,36,16688,"59.846541117144305,30.1792793"
1555,1123,36,16688,"59.846541117144305,30.1792793"
1556,1123,36,16695,"59.846620028337647,30.172224"
1557,1123,36,16695,"59.846620028337647,30.172224"
1558,1123,36,16701,"59.846911655037644,30.1572247"
1559,1123,36,16701,"59.846911655037644,30.1572247"
1560,1123,36,16716,"59.847168970592186,30.1454906"
1561,1123,36,16716,"59.847168970592186,30.1454906"
1562,1123,36,29992,"59.847357667401234,30.1363182"
1563,1123,36,29992,"59.847357667401234,30.1363182"
1564,1123,36,16720,"59.848822604417045,30.1255093"
1565,1123,36,16720,"59.848822604417045,30.1255093"
1566,1123,36,16725,"59.853271912353847,30.100481"
1567,1123,36,16725,"59.853271912353847,30.100481"
1568,1123,36,16729,"59.852510392203996,30.0922184"
1569,1123,36,16729,"59.852510392203996,30.0922184"
1570,1123,36,16732,"59.84946756795199,30.0674934"
1571,1123,36,16732,"59.84946756795199,30.0674934"
1572,1123,36,16393,"59.851248014107917,30.0620499"
1573,1124,38,16404,"59.983451054247247,30.4273796"
1574,1124,38,16430,"59.984219826061931,30.4267521"
1575,1124,38,16430,"59.984219826061931,30.4267521"
1576,1124,38,16436,"59.991469320269978,30.4339199"
1577,1124,38,16436,"59.991469320269978,30.4339199"
1578,1124,38,16455,"59.997760949140869,30.4383869"
1579,1124,38,16455,"59.997760949140869,30.4383869"
1580,1124,38,16461,"60.003351365576435,30.437561"
1581,1124,38,16461,"60.003351365576435,30.437561"
1582,1124,38,15965,"60.004693334693151,30.4313679"
1583,1124,38,15965,"60.004693334693151,30.4313679"
1584,1124,38,15967,"60.006602046834196,30.4235611"
1585,1124,38,15967,"60.006602046834196,30.4235611"
1586,1124,38,15970,"60.008442364422571,30.4165096"
1587,1124,38,15970,"60.008442364422571,30.4165096"
1588,1124,38,15975,"60.010204056739653,30.409481"
1589,1124,38,15975,"60.010204056739653,30.409481"
1590,1124,38,15978,"60.013013693479387,30.3981571"
1591,1124,38,15978,"60.013013693479387,30.3981571"
1592,1124,38,15979,"60.014870722062774,30.3903713"
1593,1124,38,15979,"60.014870722062774,30.3903713"
1594,1124,38,15982,"60.016372654174496,30.3816891"
1595,1124,38,15982,"60.016372654174496,30.3816891"
1596,1124,38,16466,"60.016580871195202,30.3684387"
1597,1124,38,16466,"60.016580871195202,30.3684387"
1598,1124,38,16470,"60.011931516589286,30.3687286"
1599,1124,38,16470,"60.011931516589286,30.3687286"
1600,1124,38,16476,"60.008753057287279,30.3694801"
1601,1124,38,16476,"60.008753057287279,30.3694801"
1602,1124,38,16485,"60.000677509067636,30.3656006"
1603,1124,38,16485,"60.000677509067636,30.3656006"
1604,1124,38,16496,"59.996903691180883,30.3639412"
1605,1124,38,16496,"59.996903691180883,30.3639412"
1606,1124,38,16500,"59.994283964461928,30.359972"
1607,1124,38,16500,"59.994283964461928,30.359972"
1608,1124,38,17000,"59.990970584072507,30.3535004"
1609,1124,38,17000,"59.990970584072507,30.3535004"
1610,1124,38,16702,"59.991831411703636,30.3543797"
1611,1124,38,16702,"59.991831411703636,30.3543797"
1612,1124,38,16524,"59.993662303942486,30.3587971"
1613,1124,38,16524,"59.993662303942486,30.3587971"
1614,1124,38,16528,"59.997142769339632,30.3643513"
1615,1124,38,16528,"59.997142769339632,30.3643513"
1616,1124,38,16567,"60.000407720991618,30.3656254"
1617,1124,38,16567,"60.000407720991618,30.3656254"
1618,1124,38,16571,"60.008490163514828,30.3696995"
1619,1124,38,16571,"60.008490163514828,30.3696995"
1620,1124,38,16550,"60.013153656988742,30.3686161"
1621,1124,38,16550,"60.013153656988742,30.3686161"
1622,1124,38,16142,"60.016475056151847,30.3694401"
1623,1124,38,16142,"60.016475056151847,30.3694401"
1624,1124,38,16146,"60.016379480982842,30.3810139"
1625,1124,38,16146,"60.016379480982842,30.3810139"
1626,1124,38,24322,"60.014833172885709,30.3898106"
1627,1124,38,24322,"60.014833172885709,30.3898106"
1628,1124,38,16157,"60.013157070725462,30.3972759"
1629,1124,38,16157,"60.013157070725462,30.3972759"
1630,1124,38,16160,"60.010446452794312,30.4080544"
1631,1124,38,16160,"60.010446452794312,30.4080544"
1632,1124,38,16163,"60.008524305681298,30.4156666"
1633,1124,38,16163,"60.008524305681298,30.4156666"
1634,1124,38,24323,"60.006803496608228,30.4223289"
1635,1124,38,24323,"60.006803496608228,30.4223289"
1636,1124,38,16170,"60.004676261636689,30.4309444"
1637,1124,38,16170,"60.004676261636689,30.4309444"
1638,1124,38,16554,"60.003115747058914,30.43717"
1639,1124,38,16554,"60.003115747058914,30.43717"
1640,1124,38,16557,"59.998010267007345,30.4382191"
1641,1124,38,16557,"59.998010267007345,30.4382191"
1642,1124,38,16572,"59.991585463236916,30.4337559"
1643,1124,38,16572,"59.991585463236916,30.4337559"
1644,1124,38,16585,"59.983891818938147,30.4261189"
1645,1124,38,16585,"59.983891818938147,30.4261189"
1646,1124,38,16404,"59.983451054247247,30.4273796"
1647,4235,39,21762,"59.86283059487841,30.4738312"
1648,4235,39,16279,"59.864980662808378,30.469429"
1649,4235,39,16279,"59.864980662808378,30.469429"
1650,4235,39,16285,"59.868310079062724,30.4638863"
1651,4235,39,16285,"59.868310079062724,30.4638863"
1652,4235,39,16288,"59.878282617536122,30.449688"
1653,4235,39,16288,"59.878282617536122,30.449688"
1654,4235,39,16000,"59.879252629219692,30.4467602"
1655,4235,39,16000,"59.879252629219692,30.4467602"
1656,4235,39,16313,"59.882532635710604,30.4693317"
1657,4235,39,16313,"59.882532635710604,30.4693317"
1658,4235,39,16318,"59.889300695923147,30.4639893"
1659,4235,39,16318,"59.889300695923147,30.4639893"
1660,4235,39,16324,"59.89373431306992,30.4622993"
1661,4235,39,16324,"59.89373431306992,30.4622993"
1662,4235,39,16331,"59.896865584113371,30.4610081"
1663,4235,39,16331,"59.896865584113371,30.4610081"
1664,4235,39,16338,"59.900736441180065,30.4588184"
1665,4235,39,16338,"59.900736441180065,30.4588184"
1666,4235,39,16226,"59.904815767741894,30.4543514"
1667,4235,39,16226,"59.904815767741894,30.4543514"
1668,4235,39,16229,"59.908124072649883,30.4482841"
1669,4235,39,16229,"59.908124072649883,30.4482841"
1670,4235,39,16232,"59.912048404432532,30.4398918"
1671,4235,39,16232,"59.912048404432532,30.4398918"
1672,4235,39,32611,"59.91404806000935,30.4353981"
1673,4235,39,32611,"59.91404806000935,30.4353981"
1674,4235,39,32612,"59.91617769769654,30.4304638"
1675,4235,39,32612,"59.91617769769654,30.4304638"
1676,4235,39,16235,"59.918314045800692,30.4254494"
1677,4235,39,16235,"59.918314045800692,30.4254494"
1678,4235,39,32391,"59.920426293259368,30.422308"
1679,4235,39,32391,"59.920426293259368,30.422308"
1680,4235,39,15989,"59.92223032685925,30.4197674"
1681,4235,39,15989,"59.92223032685925,30.4197674"
1682,4235,39,15992,"59.924674344969475,30.4166012"
1683,4235,39,15992,"59.924674344969475,30.4166012"
1684,4235,39,16002,"59.928257894748675,30.4125271"
1685,4235,39,16002,"59.928257894748675,30.4125271"
1686,4235,39,16056,"59.924811259426697,30.3881264"
1687,4235,39,16056,"59.924811259426697,30.3881264"
1688,4235,39,21577,"59.926731425163858,30.3863506"
1689,4235,39,21577,"59.926731425163858,30.3863506"
1690,4235,39,21579,"59.928025164013462,30.3822689"
1691,4235,39,21579,"59.928025164013462,30.3822689"
1692,4235,39,21581,"59.930629601641108,30.3807697"
1693,4235,39,21581,"59.930629601641108,30.3807697"
1694,4235,39,21580,"59.928316077177378,30.3809071"
1695,4235,39,21580,"59.928316077177378,30.3809071"
1696,4235,39,21578,"59.926522642473721,30.3872395"
1697,4235,39,21578,"59.926522642473721,30.3872395"
1698,4235,39,16244,"59.924838642250343,30.3879871"
1699,4235,39,16244,"59.924838642250343,30.3879871"
1700,4235,39,15972,"59.928049121664529,30.4125481"
1701,4235,39,15972,"59.928049121664529,30.4125481"
1702,4235,39,15977,"59.925002938717661,30.4158707"
1703,4235,39,15977,"59.925002938717661,30.4158707"
1704,4235,39,15981,"59.922733521774219,30.4189243"
1705,4235,39,15981,"59.922733521774219,30.4189243"
1706,4235,39,32392,"59.92036125036811,30.4222031"
1707,4235,39,32392,"59.92036125036811,30.4222031"
1708,4235,39,16342,"59.918064127564023,30.4257469"
1709,4235,39,16342,"59.918064127564023,30.4257469"
1710,4235,39,32613,"59.916270138681938,30.4299107"
1711,4235,39,32613,"59.916270138681938,30.4299107"
1712,4235,39,32614,"59.914126811102641,30.4348392"
1713,4235,39,32614,"59.914126811102641,30.4348392"
1714,4235,39,16348,"59.911818984189559,30.4402103"
1715,4235,39,16348,"59.911818984189559,30.4402103"
1716,4235,39,16350,"59.908182290385284,30.4479275"
1717,4235,39,16350,"59.908182290385284,30.4479275"
1718,4235,39,16354,"59.9049664637433,30.4538612"
1719,4235,39,16354,"59.9049664637433,30.4538612"
1720,4235,39,16357,"59.90140437530011,30.4583302"
1721,4235,39,16357,"59.90140437530011,30.4583302"
1722,4235,39,15980,"59.897071127687596,30.4607239"
1723,4235,39,15980,"59.897071127687596,30.4607239"
1724,4235,39,15983,"59.894248218059275,30.4619446"
1725,4235,39,15983,"59.894248218059275,30.4619446"
1726,4235,39,15988,"59.889773551901676,30.4636307"
1727,4235,39,15988,"59.889773551901676,30.4636307"
1728,4235,39,15996,"59.882299584280517,30.4693756"
1729,4235,39,15996,"59.882299584280517,30.4693756"
1730,4235,39,24318,"59.879321180211249,30.447197"
1731,4235,39,24318,"59.879321180211249,30.447197"
1732,4235,39,16295,"59.878032397915746,30.4496803"
1733,4235,39,16295,"59.878032397915746,30.4496803"
1734,4235,39,16298,"59.868577515133687,30.4627266"
1735,4235,39,16298,"59.868577515133687,30.4627266"
1736,4235,39,16303,"59.864685765383449,30.4701195"
1737,4235,39,16303,"59.864685765383449,30.4701195"
1738,4235,39,16307,"59.863489003649185,30.473177"
1739,4235,39,16307,"59.863489003649185,30.473177"
1740,4235,39,21762,"59.86283059487841,30.4738312"
1741,1122,40,17003,"59.926252249824074,30.2536411"
1742,1122,40,16493,"59.926416539291615,30.2550163"
1743,1122,40,16493,"59.926416539291615,30.2550163"
1744,1122,40,16498,"59.927751361058263,30.2572842"
1745,1122,40,16498,"59.927751361058263,30.2572842"
1746,1122,40,41504,"59.931652839844347,30.2609558"
1747,1122,40,41504,"59.931652839844347,30.2609558"
1748,1122,40,16503,"59.932922432665549,30.2627792"
1749,1122,40,16503,"59.932922432665549,30.2627792"
1750,1122,40,20771,"59.936977275634725,30.2587662"
1751,1122,40,20771,"59.936977275634725,30.2587662"
1752,1122,40,16030,"59.938493009461354,30.2627449"
1753,1122,40,16030,"59.938493009461354,30.2627449"
1754,1122,40,16037,"59.940802402975578,30.2707024"
1755,1122,40,16037,"59.940802402975578,30.2707024"
1756,1122,40,16041,"59.942920060991653,30.2780895"
1757,1122,40,16041,"59.942920060991653,30.2780895"
1758,1122,40,16045,"59.945075212184449,30.2853222"
1759,1122,40,16045,"59.945075212184449,30.2853222"
1760,1122,40,27118,"59.946929214281269,30.2844715"
1761,1122,40,27118,"59.946929214281269,30.2844715"
1762,1122,40,16050,"59.95132093834242,30.2937984"
1763,1122,40,16050,"59.95132093834242,30.2937984"
1764,1122,40,24313,"59.949402195899538,30.3061295"
1765,1122,40,24313,"59.949402195899538,30.3061295"
1766,1122,40,16059,"59.951649268165596,30.3059254"
1767,1122,40,16059,"59.951649268165596,30.3059254"
1768,1122,40,16065,"59.954781918325125,30.3077927"
1769,1122,40,16065,"59.954781918325125,30.3077927"
1770,1122,40,16072,"59.956378908758779,30.3110447"
1771,1122,40,16072,"59.956378908758779,30.3110447"
1772,1122,40,16077,"59.956573825233434,30.3188992"
1773,1122,40,16077,"59.956573825233434,30.3188992"
1774,1122,40,16083,"59.954522015384242,30.3267307"
1775,1122,40,16083,"59.954522015384242,30.3267307"
1776,1122,40,16088,"59.957490259255302,30.3329601"
1777,1122,40,16088,"59.957490259255302,30.3329601"
1778,1122,40,16509,"59.960482171491421,30.3311119"
1779,1122,40,16509,"59.960482171491421,30.3311119"
1780,1122,40,20657,"59.96334731532508,30.3281479"
1781,1122,40,20657,"59.96334731532508,30.3281479"
1782,1122,40,16519,"59.965251575759979,30.3200989"
1783,1122,40,16519,"59.965251575759979,30.3200989"
1784,1122,40,16525,"59.965538743777593,30.3150883"
1785,1122,40,16525,"59.965538743777593,30.3150883"
1786,1122,40,16531,"59.967774466772937,30.3143616"
1787,1122,40,16531,"59.967774466772937,30.3143616"
1788,1122,40,16534,"59.96940501360897,30.3092003"
1789,1122,40,16534,"59.96940501360897,30.3092003"
1790,1122,40,16538,"59.969175989863309,30.3047981"
1791,1122,40,16538,"59.969175989863309,30.3047981"
1792,1122,40,16540,"59.970939773664277,30.3018379"
1793,1122,40,16540,"59.970939773664277,30.3018379"
1794,1122,40,16543,"59.975492362788643,30.299221"
1795,1122,40,16543,"59.975492362788643,30.299221"
1796,1122,40,16545,"59.979473656275808,30.2996006"
1797,1122,40,16545,"59.979473656275808,30.2996006"
1798,1122,40,16221,"59.987294734778892,30.3054028"
1799,1122,40,16221,"59.987294734778892,30.3054028"
1800,1122,40,28048,"59.988394799402805,30.3090801"
1801,1122,40,28048,"59.988394799402805,30.3090801"
1802,1122,40,16231,"59.990557242212603,30.3158054"
1803,1122,40,16231,"59.990557242212603,30.3158054"
1804,1122,40,16977,"59.993419784858546,30.3255997"
1805,1122,40,16977,"59.993419784858546,30.3255997"
1806,1122,40,16242,"59.994673350266666,30.3304119"
1807,1122,40,16242,"59.994673350266666,30.3304119"
1808,1122,40,16152,"59.994061944188644,30.3312988"
1809,1122,40,16152,"59.994061944188644,30.3312988"
1810,1122,40,36600,"59.99065972414683,30.3326588"
1811,1122,40,36600,"59.99065972414683,30.3326588"
1812,1122,40,16154,"59.988405048280171,30.3345089"
1813,1122,40,16154,"59.988405048280171,30.3345089"
1814,1122,40,16520,"59.991028656482165,30.3517723"
1815,1122,40,16520,"59.991028656482165,30.3517723"
1816,1122,40,16702,"59.991831411703636,30.3543797"
1817,1122,40,16702,"59.991831411703636,30.3543797"
1818,1122,40,16524,"59.993662303942486,30.3587971"
1819,1122,40,16524,"59.993662303942486,30.3587971"
1820,1122,40,16528,"59.997142769339632,30.3643513"
1821,1122,40,16528,"59.997142769339632,30.3643513"
1822,1122,40,16567,"60.000407720991618,30.3656254"
1823,1122,40,16567,"60.000407720991618,30.3656254"
1824,1122,40,16571,"60.008490163514828,30.3696995"
1825,1122,40,16571,"60.008490163514828,30.3696995"
1826,1122,40,16403,"60.011962241342836,30.3675022"
1827,1122,40,16403,"60.011962241342836,30.3675022"
1828,1122,40,16476,"60.008753057287279,30.3694801"
1829,1122,40,16476,"60.008753057287279,30.3694801"
1830,1122,40,16485,"60.000677509067636,30.3656006"
1831,1122,40,16485,"60.000677509067636,30.3656006"
1832,1122,40,16496,"59.996903691180883,30.3639412"
1833,1122,40,16496,"59.996903691180883,30.3639412"
1834,1122,40,16500,"59.994283964461928,30.359972"
1835,1122,40,16500,"59.994283964461928,30.359972"
1836,1122,40,16508,"59.991213121107421,30.3523407"
1837,1122,40,16508,"59.991213121107421,30.3523407"
1838,1122,40,16966,"59.988480206617268,30.334425"
1839,1122,40,16966,"59.988480206617268,30.334425"
1840,1122,40,16972,"59.994533308531238,30.32938"
1841,1122,40,16972,"59.994533308531238,30.32938"
1842,1122,40,26925,"59.992483849473878,30.3215008"
1843,1122,40,26925,"59.992483849473878,30.3215008"
